Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
,STATUS,,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,,,,CURRENT ACTIVITY,MOST RECENT ACTION,STREET ADDRESS,,,,,,,,,
01/28/2015,Completed,02/02/2015,15-00162875,Rodent Baiting/Rat Complaint,2,0,0,Dispatch Crew,Inspected and baited,1948 W HENDERSON ST,60657,1162762.31291044,1922254.03012007,32,19,5,41.942318756367634,-87.67717973208225,"(41.942318756367634, -87.67717973208225)"
01/28/2015,Completed,02/02/2015,15-00162900,Rodent Baiting/Rat Complaint,0,1,1,Dispatch Crew,Inspected and baited,2525 N BURLING ST,60614,1170847.02352079,1917028.36768558,43,19,7,41.92780565339671,-87.64761858072468,"(41.92780565339671, -87.64761858072468)"
01/28/2015,Completed,02/02/2015,15-00163029,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,625 W SCHUBERT AVE,60614,1171528.99588549,1918483.01863142,43,19,7,41.93178228581782,-87.64506970555551,"(41.93178228581782, -87.64506970555551)"
01/28/2015,Completed,02/02/2015,15-00163429,Rodent Baiting/Rat Complaint,0,2,1,Dispatch Crew,Inspected and baited,1637 N DAYTON ST,60614,1170375.4518751,1911232.71997089,43,18,7,41.9119124367864,-87.64952123007197,"(41.9119124367864, -87.64952123007197)"
01/28/2015,Completed,02/02/2015,15-00163507,Rodent Baiting/Rat Complaint,1,5,2,Dispatch Crew,Inspected and baited,2822 N SHEFFIELD AVE,60657,1169126.955114,1919010.35410583,44,19,6,41.93328189280822,-87.65388141531804,"(41.93328189280822, -87.65388141531804)"
01/28/2015,Completed,02/02/2015,15-00163736,Rodent Baiting/Rat Complaint,1,2,0,Dispatch Crew,Inspected and baited,1902 W ROSCOE ST,60657,1163058.90872508,1922594.36856795,32,19,5,41.94324642860976,-87.67608001956322,"(41.94324642860976, -87.67608001956322)"
01/28/2015,Completed,02/02/2015,15-00164149,Rodent Baiting/Rat Complaint,6,0,2,Dispatch Crew,Inspected and baited,1442 W LILL AVE,60614,1166269.61078305,1917035.91001,32,19,7,41.9279255694027,-87.6644385164539,"(41.9279255694027, -87.6644385164539)"
01/28/2015,Completed,02/03/2015,15-00160300,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,6960 N BELL AVE,60645,1160182.45299807,1946129.29638419,50,24,2,42.007887357864405,-87.68599876649193,"(42.007887357864405, -87.68599876649193)"
01/28/2015,Completed,02/03/2015,15-00161132,Rodent Baiting/Rat Complaint,0,3,3,Dispatch Crew,"Area inspected, no cause and no baiting",6322 N MOZART ST,60659,1156189.73922395,1941821.72777188,50,24,2,41.99614912210259,-87.70080596196681,"(41.99614912210259, -87.70080596196681)"
01/28/2015,Completed,02/03/2015,15-00163207,Rodent Baiting/Rat Complaint,0,5,0,Dispatch Crew,"Area inspected, no cause and no baiting",6122 N DRAKE AVE,60659,1151606.16047502,1940418.16361135,50,17,13,41.99238933746983,-87.7177040749948,"(41.99238933746983, -87.7177040749948)"
01/28/2015,Completed,02/03/2015,15-00163375,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,2700 W ESTES AVE,60645,1157088.16891886,1946991.61998274,50,24,2,42.01031724147086,-87.69735977489141,"(42.01031724147086, -87.69735977489141)"
01/28/2015,Completed,02/03/2015,15-00163850,Rodent Baiting/Rat Complaint,4,5,4,Dispatch Crew,Inspected and baited,6332 N OAKLEY AVE,60659,1159832.40479596,1941991.59000145,50,24,2,41.996540612939505,-87.68740152114026,"(41.996540612939505, -87.68740152114026)"
01/28/2015,Completed,02/03/2015,15-00160299,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,6951 N OAKLEY AVE,60645,1159623.00201081,1946029.39797509,50,24,2,42.00762482303535,-87.6880598820543,"(42.00762482303535, -87.6880598820543)"
01/28/2015,Open,,15-00156889,Rodent Baiting/Rat Complaint,,,,,,6000 N KNOX AVE,60646,1144278.22637548,1939474.06049444,39,17,12,41.989940045983914,-87.74468276599258,"(41.989940045983914, -87.74468276599258)"
01/28/2015,Open,,15-00156993,Rodent Baiting/Rat Complaint,0,0,0,,,229 W 23RD ST,60616,1175110.60668033,1889062.92210221,25,9,34,41.85097228249367,-87.63279066033996,"(41.85097228249367, -87.63279066033996)"
01/28/2015,Open,,15-00157271,Rodent Baiting/Rat Complaint,,,,,,3219 W BELLE PLAINE AVE,60618,1154104.38011677,1927076.33711131,33,17,16,41.95572895093694,-87.70887248813825,"(41.95572895093694, -87.70887248813825)"
01/28/2015,Open,,15-00158701,Rodent Baiting/Rat Complaint,,,,,,2116 N KENMORE AVE,60614,1168954.56239518,1914241.06120129,32,18,7,41.920198459420135,-87.65465366832969,"(41.920198459420135, -87.65465366832969)"
01/28/2015,Open,,15-00158965,Rodent Baiting/Rat Complaint,,,,,,1476 W LE MOYNE ST,60642,1166205.25582262,1910083.57990154,32,14,24,41.90884933396024,-87.66487412564557,"(41.90884933396024, -87.66487412564557)"
01/28/2015,Open,,15-00159519,Rodent Baiting/Rat Complaint,,,,,,1735 E 74TH ST,60649,1189172.0200744,1856258.72639704,8,3,43,41.76062906357435,-87.58223535912242,"(41.76062906357435, -87.58223535912242)"
01/28/2015,Open,,15-00159535,Rodent Baiting/Rat Complaint,,,,,,1743 E 74TH ST,60649,1189211.9200744,1856259.62639704,8,3,43,41.76063057716123,-87.58208909748754,"(41.76063057716123, -87.58208909748754)"
01/28/2015,Open,,15-00159569,Rodent Baiting/Rat Complaint,,,,,,1723 E 74TH ST,60649,1189069.7200744,1856256.22639704,8,3,43,41.760624653838,-87.58261036689525,"(41.760624653838, -87.58261036689525)"
01/28/2015,Open,,15-00161449,Rodent Baiting/Rat Complaint,,,,,,1502 N NORTH PARK AVE,60610,1173897.11051606,1910346.38401563,27,18,8,41.909402514988,-87.63661026293296,"(41.909402514988, -87.63661026293296)"
01/28/2015,Open,,15-00161839,Rodent Baiting/Rat Complaint,,,,,,600 W 61ST PL,60621,1173331.25351714,1864122.7739157,16,7,68,41.782573802351585,-87.64005971324848,"(41.782573802351585, -87.64005971324848)"
01/28/2015,Open,,15-00162232,Rodent Baiting/Rat Complaint,,,,,,3647 N JANSSEN AVE,60613,1165991.13908044,1924317.87572973,44,19,6,41.94791361299992,-87.66525325882195,"(41.94791361299992, -87.66525325882195)"
01/28/2015,Open,,15-00162537,Rodent Baiting/Rat Complaint,,,,,,2234 W 18TH PL,60608,1161683.30002863,1891039.52001452,25,12,31,41.85668628277559,-87.6820165872816,"(41.85668628277559, -87.6820165872816)"
01/28/2015,Open,,15-00162843,Rodent Baiting/Rat Complaint,,,,,,4932 N KEDZIE AVE,60625,1154153.2971982,1932590.68109676,39,17,14,41.970859677115136,-87.70854483952962,"(41.970859677115136, -87.70854483952962)"
01/28/2015,Open,,15-00162869,Rodent Baiting/Rat Complaint,,,,,,4815 S KARLOV AVE,60632,1149840.26317206,1872384.42897281,14,8,57,41.80573249663847,-87.72597132950159,"(41.80573249663847, -87.72597132950159)"
01/28/2015,Open,,15-00162880,Rodent Baiting/Rat Complaint,,,,,,4700 S KOMENSKY AVE,60632,1150152.31496683,1873159.77939615,14,8,57,41.80785411436292,-87.72480669476636,"(41.80785411436292, -87.72480669476636)"
01/28/2015,Open,,15-00162888,Rodent Baiting/Rat Complaint,,,,,,1500 N NORTH PARK AVE,60610,1173897.51051606,1910333.28401563,27,18,8,41.90936655903713,-87.6366091844188,"(41.90936655903713, -87.6366091844188)"
01/28/2015,Open,,15-00163217,Rodent Baiting/Rat Complaint,,,,,,1737 N KEDVALE AVE,60639,1148449.151581,1911232.97358976,30,25,23,41.91236457352012,-87.73007234313827,"(41.91236457352012, -87.73007234313827)"
01/28/2015,Open,,15-00163334,Rodent Baiting/Rat Complaint,,,,,,3022 W GEORGE ST,60618,1155622.88839898,1919125.61562123,35,14,21,41.93388112660334,-87.70350486495111,"(41.93388112660334, -87.70350486495111)"
01/28/2015,Open,,15-00163372,Rodent Baiting/Rat Complaint,,,,,,3427 S MARSHFIELD AVE,60608,1165908.37990038,1882011.0022926,11,9,59,41.83182216083173,-87.66676550106337,"(41.83182216083173, -87.66676550106337)"
01/28/2015,Open,,15-00163401,Rodent Baiting/Rat Complaint,,,,,,1738 N WINCHESTER AVE,60622,1163079.28440218,1911729.07698285,32,14,24,41.91343096808673,-87.67631114252282,"(41.91343096808673, -87.67631114252282)"
01/28/2015,Open,,15-00163405,Rodent Baiting/Rat Complaint,,,,,,2015 W FULLERTON AVE,60647,1162453.20988649,1915947.14987793,32,14,22,41.925018782492515,-87.67849287824355,"(41.925018782492515, -87.67849287824355)"
01/28/2015,Open,,15-00163513,Rodent Baiting/Rat Complaint,,,,,,3337 W ADAMS ST,60624,1154176.25210833,1898877.11760481,28,11,27,41.87834646227453,-87.70936251219103,"(41.87834646227453, -87.70936251219103)"
01/28/2015,Open,,15-00163836,Rodent Baiting/Rat Complaint,,,,,,2031 W SHAKESPEARE AVE,60647,1162461.78158116,1914404.26002004,32,14,22,41.920784811717986,-87.67850467445231,"(41.920784811717986, -87.67850467445231)"
01/28/2015,Open,,15-00163951,Rodent Baiting/Rat Complaint,,,,,,7940 S PAXTON AVE,60617,1192242.92120192,1852752.8324678,8,4,46,41.750934473406026,-87.5710944227035,"(41.750934473406026, -87.5710944227035)"
01/28/2015,Open,,15-00163987,Rodent Baiting/Rat Complaint,,,,,,2644 W 23RD ST,60608,1159095.33691885,1888631.20216946,28,10,30,41.85013108036899,-87.6915818905031,"(41.85013108036899, -87.6915818905031)"
01/28/2015,Open,,15-00164022,Rodent Baiting/Rat Complaint,,,,,,3020 S HALSTED ST,60608,1171459.8090287,1884851.52996826,11,9,60,41.83949681173511,-87.64631340832368,"(41.83949681173511, -87.64631340832368)"
01/28/2015,Open,,15-00164347,Rodent Baiting/Rat Complaint,,,,,,3424 W DOUGLAS BLVD,60623,1153672.80991325,1893078.08280776,24,10,29,41.86244331086417,-87.71136533326882,"(41.86244331086417, -87.71136533326882)"
01/27/2015,Completed - Dup,01/30/2015,15-00151895,Rodent Baiting/Rat Complaint,,,,,,5700 S ADA ST,60636,1168300.18929212,1866961.77598027,16,7,67,41.79047419495852,-87.65842334737678,"(41.79047419495852, -87.65842334737678)"
01/27/2015,Completed,01/30/2015,15-00148647,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,"Area inspected, no cause and no baiting",2014 W BIRCHWOOD AVE,60645,1161659.85740916,1949797.6423798,49,24,1,42.01792260314429,-87.68046013457173,"(42.01792260314429, -87.68046013457173)"
01/27/2015,Completed,01/30/2015,15-00148743,Rodent Baiting/Rat Complaint,0,2,2,Dispatch Crew,"Area inspected, no cause and no baiting",4400 N MULLIGAN AVE,60630,1133229.04909507,1928575.95888598,38,16,15,41.96023583331831,-87.78558069895935,"(41.96023583331831, -87.78558069895935)"
01/27/2015,Completed,01/30/2015,15-00148850,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,6424 N MOZART ST,60645,1156166.38690575,1942489.14732487,50,24,2,41.997981022835845,-87.70087373092913,"(41.997981022835845, -87.70087373092913)"
01/27/2015,Completed,01/30/2015,15-00148923,Rodent Baiting/Rat Complaint,3,5,3,Dispatch Crew,Inspected and baited,4942 S LAFLIN ST,60609,1167173.43600225,1871854.96989153,20,9,61,41.8039258902305,-87.66241482971716,"(41.8039258902305, -87.66241482971716)"
01/27/2015,Completed,01/30/2015,15-00149128,Rodent Baiting/Rat Complaint,0,6,2,Dispatch Crew,"Area inspected, no cause and no baiting",2018 W FARRAGUT AVE,60625,1161933.08228804,1934862.70440342,40,20,4,41.97693495315605,-87.67987412534701,"(41.97693495315605, -87.67987412534701)"
01/27/2015,Completed,01/30/2015,15-00149444,Rodent Baiting/Rat Complaint,1,7,2,Dispatch Crew,Inspected and baited,5817 N MAPLEWOOD AVE,60659,1158278.98099264,1938540.77840504,40,20,2,41.98710345825505,-87.69321078968139,"(41.98710345825505, -87.69321078968139)"
01/27/2015,Completed,01/30/2015,15-00149863,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,6009 W PATTERSON AVE,60634,1135660.04638063,1923651.1526025,38,16,17,41.94667867829842,-87.77676062043878,"(41.94667867829842, -87.77676062043878)"
01/27/2015,Completed,01/30/2015,15-00149953,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,3300 N RACINE AVE,60657,1167704.13548222,1922052.45596825,44,19,6,41.94166038886371,-87.65902221527097,"(41.94166038886371, -87.65902221527097)"
01/27/2015,Completed,01/30/2015,15-00150486,Rodent Baiting/Rat Complaint,5,1,8,Dispatch Crew,Inspected and baited,1733 N LAWNDALE AVE,60647,1151444.03966907,1911270.65571179,26,25,23,41.91240964659738,-87.71906885999906,"(41.91240964659738, -87.71906885999906)"
01/27/2015,Completed,01/30/2015,15-00150860,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,1901 N KEDZIE AVE,60647,1154743.22742029,1912460.93863386,35,14,22,41.915610407089964,-87.7069165259995,"(41.915610407089964, -87.7069165259995)"
01/27/2015,Completed,01/30/2015,15-00151068,Rodent Baiting/Rat Complaint,0,4,2,Dispatch Crew,"Area inspected, no cause and no baiting",6524 S EMERALD AVE,60621,1172356.10003004,1861501.30998302,20,7,68,41.77540172302655,-87.64371197684538,"(41.77540172302655, -87.64371197684538)"
01/27/2015,Completed,01/30/2015,15-00151435,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,1423 W CHICAGO AVE,60642,1166651.21987587,1905453.26336697,27,12,24,41.8961338862202,-87.6633687109371,"(41.8961338862202, -87.6633687109371)"
01/27/2015,Completed,01/30/2015,15-00151545,Rodent Baiting/Rat Complaint,0,2,2,Dispatch Crew,"Area inspected, no cause and no baiting",2853 W MCLEAN AVE,60647,1156887.65642298,1913538.56842559,35,14,22,41.918524258733896,-87.69900876341107,"(41.918524258733896, -87.69900876341107)"
01/27/2015,Completed,01/30/2015,15-00151974,Rodent Baiting/Rat Complaint,1,6,3,Dispatch Crew,Inspected and baited,1945 N RICHMOND ST,60647,1156505.92638838,1912786.20527016,35,14,22,41.91646745328134,-87.70043167558488,"(41.91646745328134, -87.70043167558488)"
01/27/2015,Completed,01/30/2015,15-00152462,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,"Area inspected, no cause and no baiting",3806 N KIMBALL AVE,60618,1153047.50302756,1925099.83112216,35,17,16,41.950326348047206,-87.71281043141155,"(41.950326348047206, -87.71281043141155)"
01/27/2015,Completed,01/30/2015,15-00152560,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,"Area inspected, no cause and no baiting",4229 N KEYSTONE AVE,60641,1148532.43802646,1927797.45439966,39,17,16,41.95781733842578,-87.72933764227047,"(41.95781733842578, -87.72933764227047)"
01/27/2015,Completed,01/30/2015,15-00152640,Rodent Baiting/Rat Complaint,5,14,8,Dispatch Crew,Inspected and baited,1217 N GREENVIEW AVE,60642,1166170.91999373,1908199.87940501,1,14,24,41.90368106925279,-87.66505416880666,"(41.90368106925279, -87.66505416880666)"
01/27/2015,Completed,01/30/2015,15-00152749,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,3600 N BERNARD ST,60618,1152749.36000441,1923722.04001093,35,17,16,41.94655150760946,-87.71394298477475,"(41.94655150760946, -87.71394298477475)"
